id,team_fifa_api_id,team_api_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass,attack_score,defence_score,overall_custom
793,573,9864,2014-09-19 00:00:00,45,Balanced,42.0,Normal,36.0,Mixed,Organised,69.0,Risky,69.0,Lots,50.0,Normal,Organised,64,Medium,58.0,Press,42.0,Normal,Cover,62.666666666666664,54.666666666666664,58.666666666666664
794,573,9864,2015-09-10 00:00:00,42,Balanced,51.0,Normal,36.0,Mixed,Organised,41.0,Normal,40.0,Normal,50.0,Normal,Organised,47,Medium,37.0,Press,52.0,Normal,Offside Trap,43.666666666666664,45.333333333333336,44.5
795,453,8661,2010-02-22 00:00:00,40,Balanced,49.0,Little,40.0,Mixed,Organised,50.0,Normal,40.0,Normal,50.0,Normal,Free Form,45,Medium,40.0,Press,45.0,Normal,Offside Trap,46.666666666666664,43.333333333333336,45.0
796,453,8661,2011-02-22 00:00:00,53,Balanced,49.0,Little,52.0,Mixed,Organised,55.0,Normal,52.0,Normal,53.0,Normal,Free Form,47,Medium,48.0,Press,55.0,Normal,Cover,53.333333333333336,50.0,51.66666666666667
797,453,8661,2012-02-22 00:00:00,58,Balanced,49.0,Little,57.0,Mixed,Organised,53.0,Normal,57.0,Normal,53.0,Normal,Organised,59,Medium,41.0,Press,56.0,Normal,Cover,54.333333333333336,52.0,53.16666666666667
798,453,8661,2013-09-20 00:00:00,62,Balanced,49.0,Little,57.0,Mixed,Organised,53.0,Normal,57.0,Normal,53.0,Normal,Organised,59,Medium,41.0,Press,56.0,Normal,Cover,54.333333333333336,52.0,53.16666666666667
799,453,8661,2014-09-19 00:00:00,62,Balanced,53.0,Normal,57.0,Mixed,Organised,53.0,Normal,57.0,Normal,53.0,Normal,Organised,59,Medium,41.0,Press,56.0,Normal,Cover,54.333333333333336,52.0,53.16666666666667
800,453,8661,2015-09-10 00:00:00,62,Balanced,53.0,Normal,57.0,Mixed,Organised,53.0,Normal,57.0,Normal,53.0,Normal,Organised,59,Medium,41.0,Press,56.0,Normal,Cover,54.333333333333336,52.0,53.16666666666667
801,10,8456,2010-02-22 00:00:00,70,Fast,49.0,Little,60.0,Mixed,Organised,55.0,Normal,70.0,Lots,70.0,Lots,Organised,45,Medium,55.0,Press,45.0,Normal,Cover,65.0,48.333333333333336,56.66666666666667
802,10,8456,2011-02-22 00:00:00,70,Fast,49.0,Little,60.0,Mixed,Organised,70.0,Risky,65.0,Normal,75.0,Lots,Free Form,65,Medium,65.0,Press,50.0,Normal,Cover,70.0,60.0,65.0
803,10,8456,2012-02-22 00:00:00,45,Balanced,49.0,Little,55.0,Mixed,Organised,40.0,Normal,38.0,Normal,48.0,Normal,Free Form,50,Medium,60.0,Press,54.0,Normal,Cover,42.0,54.666666666666664,48.33333333333333
804,10,8456,2013-09-20 00:00:00,36,Balanced,49.0,Little,34.0,Mixed,Organised,39.0,Normal,44.0,Normal,38.0,Normal,Free Form,42,Medium,44.0,Press,54.0,Normal,Cover,40.333333333333336,46.666666666666664,43.5
805,10,8456,2014-09-19 00:00:00,59,Balanced,35.0,Normal,29.0,Short,Organised,32.0,Safe,49.0,Normal,62.0,Normal,Organised,42,Medium,44.0,Press,54.0,Normal,Cover,47.666666666666664,46.666666666666664,47.166666666666664
806,10,8456,2015-09-10 00:00:00,59,Balanced,35.0,Normal,29.0,Short,Free Form,38.0,Normal,36.0,Normal,28.5,Little,Free Form,48,Medium,47.0,Press,54.0,Normal,Cover,34.166666666666664,49.666666666666664,41.916666666666664
807,11,10260,2010-02-22 00:00:00,70,Fast,49.0,Little,45.0,Mixed,Organised,45.0,Normal,70.0,Lots,65.0,Normal,Free Form,40,Medium,50.0,Press,40.0,Normal,Cover,60.0,43.333333333333336,51.66666666666667
808,11,10260,2011-02-22 00:00:00,65,Balanced,49.0,Little,40.0,Mixed,Organised,65.0,Normal,65.0,Normal,70.0,Lots,Free Form,45,Medium,45.0,Press,65.0,Normal,Cover,66.66666666666667,51.666666666666664,59.16666666666667
809,11,10260,2012-02-22 00:00:00,46,Balanced,49.0,Little,54.0,Mixed,Organised,46.0,Normal,60.0,Normal,55.0,Normal,Organised,40,Medium,50.0,Press,56.0,Normal,Cover,53.666666666666664,48.666666666666664,51.166666666666664
810,11,10260,2013-09-20 00:00:00,46,Balanced,49.0,Little,38.0,Mixed,Organised,46.0,Normal,68.0,Lots,37.0,Normal,Organised,49,Medium,49.0,Press,56.0,Normal,Cover,50.333333333333336,51.333333333333336,50.833333333333336
811,11,10260,2014-09-19 00:00:00,46,Balanced,34.0,Normal,54.0,Mixed,Organised,49.0,Normal,72.0,Lots,56.0,Normal,Organised,42,Medium,41.0,Press,56.0,Normal,Cover,59.0,46.333333333333336,52.66666666666667
812,11,10260,2015-09-10 00:00:00,38,Balanced,42.0,Normal,44.0,Mixed,Organised,49.0,Normal,44.0,Normal,40.0,Normal,Organised,54,Medium,53.0,Press,56.0,Normal,Cover,44.333333333333336,54.333333333333336,49.333333333333336
813,1893,10212,2010-02-22 00:00:00,30,Slow,49.0,Little,30.0,Short,Organised,55.0,Normal,50.0,Normal,65.0,Normal,Organised,30,Deep,30.0,Contain,30.5,Narrow,Offside Trap,56.666666666666664,30.166666666666668,43.416666666666664
814,1893,10212,2011-02-22 00:00:00,30,Slow,49.0,Little,30.0,Short,Organised,55.0,Normal,60.0,Normal,50.0,Normal,Organised,49,Medium,45.0,Press,50.0,Normal,Offside Trap,55.0,48.0,51.5
815,1893,10212,2012-02-22 00:00:00,38,Balanced,49.0,Little,44.0,Mixed,Organised,54.0,Normal,76.0,Lots,55.0,Normal,Organised,38,Medium,49.0,Press,46.0,Normal,Cover,61.666666666666664,44.333333333333336,53.0
816,1893,10212,2013-09-20 00:00:00,38,Balanced,49.0,Little,44.0,Mixed,Organised,54.0,Normal,76.0,Lots,55.0,Normal,Organised,38,Medium,49.0,Press,46.0,Normal,Cover,61.666666666666664,44.333333333333336,53.0
817,1893,10212,2014-09-19 00:00:00,67,Fast,49.0,Normal,66.0,Mixed,Free Form,67.0,Risky,64.0,Normal,55.0,Normal,Organised,37,Medium,45.0,Press,44.0,Normal,Cover,62.0,42.0,52.0
818,1893,10212,2015-09-10 00:00:00,61,Balanced,49.0,Normal,66.0,Mixed,Organised,67.0,Risky,64.0,Normal,55.0,Normal,Organised,38,Medium,49.0,Press,46.0,Normal,Cover,62.0,44.333333333333336,53.16666666666667
819,219,8592,2010-02-22 00:00:00,55,Balanced,49.0,Little,45.0,Mixed,Organised,70.0,Risky,65.0,Normal,70.0,Lots,Free Form,65,Medium,70.0,Double,65.0,Normal,Offside Trap,68.33333333333333,66.66666666666667,67.5
820,219,8592,2011-02-22 00:00:00,65,Balanced,49.0,Little,35.0,Mixed,Organised,65.0,Normal,65.0,Normal,80.0,Lots,Free Form,55,Medium,55.0,Press,65.0,Normal,Cover,70.0,58.333333333333336,64.16666666666667
821,219,8592,2012-02-22 00:00:00,48,Balanced,49.0,Little,50.0,Mixed,Organised,49.0,Normal,51.0,Normal,48.0,Normal,Organised,44,Medium,48.0,Press,51.0,Normal,Cover,49.333333333333336,47.666666666666664,48.5
822,219,8592,2013-09-20 00:00:00,48,Balanced,49.0,Little,50.0,Mixed,Organised,49.0,Normal,77.0,Lots,64.0,Normal,Organised,44,Medium,48.0,Press,54.0,Normal,Cover,63.333333333333336,48.666666666666664,56.0
823,219,8592,2014-09-19 00:00:00,51,Balanced,62.0,Normal,50.0,Mixed,Organised,49.0,Normal,69.0,Lots,68.0,Lots,Organised,48,Medium,48.0,Press,60.0,Normal,Cover,62.0,52.0,57.0
824,219,8592,2015-09-10 00:00:00,51,Balanced,77.0,Lots,41.0,Mixed,Organised,49.0,Normal,69.0,Lots,31.0,Little,Organised,48,Medium,48.0,Press,60.0,Normal,Cover,49.666666666666664,52.0,50.83333333333333
825,68,8550,2010-02-22 00:00:00,50,Balanced,49.0,Little,30.0,Short,Organised,50.0,Normal,60.0,Normal,65.0,Normal,Organised,30,Deep,50.0,Press,30.5,Narrow,Offside Trap,58.333333333333336,36.833333333333336,47.583333333333336
826,68,8550,2011-02-22 00:00:00,65,Balanced,49.0,Little,65.0,Mixed,Organised,35.0,Normal,65.0,Normal,50.0,Normal,Organised,35,Medium,35.0,Press,65.0,Normal,Cover,50.0,45.0,47.5
827,68,8550,2012-02-22 00:00:00,50,Balanced,49.0,Little,49.0,Mixed,Organised,49.0,Normal,54.0,Normal,53.0,Normal,Organised,46,Medium,47.0,Press,50.0,Normal,Cover,52.0,47.666666666666664,49.83333333333333
828,68,8550,2014-09-19 00:00:00,55,Balanced,42.0,Normal,49.0,Mixed,Organised,49.0,Normal,54.0,Normal,53.0,Normal,Organised,46,Medium,54.0,Press,50.0,Normal,Cover,52.0,50.0,51.0
829,68,8550,2015-09-10 00:00:00,55,Balanced,48.0,Normal,49.0,Mixed,Organised,46.0,Normal,54.0,Normal,53.0,Normal,Organised,39,Medium,46.0,Press,42.0,Normal,Cover,51.0,42.333333333333336,46.66666666666667
830,12,8549,2010-02-22 00:00:00,70,Fast,49.0,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,50.0,Normal,Organised,30,Deep,70.0,Double,30.5,Narrow,Cover,63.333333333333336,43.5,53.41666666666667
831,12,8549,2011-02-22 00:00:00,66,Balanced,49.0,Little,51.0,Mixed,Organised,64.0,Normal,64.0,Normal,48.0,Normal,Organised,54,Medium,44.0,Press,49.0,Normal,Cover,58.666666666666664,49.0,53.83333333333333
832,12,8549,2012-02-22 00:00:00,60,Balanced,49.0,Little,72.0,Long,Organised,40.0,Normal,56.0,Normal,72.0,Lots,Organised,38,Medium,42.0,Press,42.0,Normal,Cover,56.0,40.666666666666664,48.33333333333333
833,12,8549,2013-09-20 00:00:00,60,Balanced,49.0,Little,40.0,Mixed,Organised,40.0,Normal,56.0,Normal,57.0,Normal,Organised,38,Medium,42.0,Press,52.0,Normal,Cover,51.0,44.0,47.5
834,12,8549,2014-09-19 00:00:00,60,Balanced,28.0,Little,56.0,Mixed,Organised,49.0,Normal,56.0,Normal,72.0,Lots,Organised,38,Medium,42.0,Press,42.0,Normal,Cover,59.0,40.666666666666664,49.83333333333333
835,12,8549,2015-09-10 00:00:00,60,Balanced,32.0,Little,46.0,Mixed,Organised,43.0,Normal,55.0,Normal,37.0,Normal,Organised,38,Medium,42.0,Press,42.0,Normal,Cover,45.0,40.666666666666664,42.83333333333333
836,69,9829,2010-02-22 00:00:00,35,Balanced,49.0,Little,55.0,Mixed,Organised,65.0,Normal,55.0,Normal,45.0,Normal,Organised,69,High,65.0,Press,70.0,Wide,Cover,55.0,68.0,61.5
837,69,9829,2011-02-22 00:00:00,65,Balanced,49.0,Little,50.0,Mixed,Organised,65.0,Normal,35.0,Normal,50.0,Normal,Organised,35,Medium,55.0,Press,50.0,Normal,Cover,50.0,46.666666666666664,48.33333333333333
838,69,9829,2012-02-22 00:00:00,52,Balanced,49.0,Little,48.0,Mixed,Organised,37.0,Normal,37.0,Normal,37.0,Normal,Organised,35,Medium,34.0,Press,51.0,Normal,Cover,37.0,40.0,38.5
839,69,9829,2013-09-20 00:00:00,52,Balanced,49.0,Little,48.0,Mixed,Organised,37.0,Normal,37.0,Normal,37.0,Normal,Organised,35,Medium,34.0,Press,51.0,Normal,Cover,37.0,40.0,38.5
840,69,9829,2014-09-19 00:00:00,52,Balanced,68.0,Lots,48.0,Mixed,Organised,37.0,Normal,37.0,Normal,37.0,Normal,Organised,35,Medium,34.0,Press,51.0,Normal,Cover,37.0,40.0,38.5
841,69,9829,2015-09-10 00:00:00,52,Balanced,42.0,Normal,43.0,Mixed,Organised,54.0,Normal,56.0,Normal,28.5,Little,Organised,56,Medium,62.0,Press,51.0,Normal,Cover,46.166666666666664,56.333333333333336,51.25
842,1747,9998,2012-02-22 00:00:00,50,Balanced,49.0,Little,50.0,Mixed,Organised,55.0,Normal,48.0,Normal,46.0,Normal,Organised,46,Medium,45.0,Press,47.0,Normal,Cover,49.666666666666664,46.0,47.83333333333333
843,1747,9998,2013-09-20 00:00:00,50,Balanced,49.0,Little,50.0,Mixed,Organised,55.0,Normal,67.0,Lots,46.0,Normal,Organised,46,Medium,45.0,Press,47.0,Normal,Cover,56.0,46.0,51.0
844,1747,9998,2014-09-19 00:00:00,55,Balanced,50.0,Normal,55.0,Mixed,Organised,55.0,Normal,67.0,Lots,46.0,Normal,Organised,46,Medium,45.0,Press,47.0,Normal,Cover,56.0,46.0,51.0
845,70,10249,2010-02-22 00:00:00,35,Balanced,49.0,Little,35.0,Mixed,Organised,55.0,Normal,35.0,Normal,70.0,Lots,Organised,69,High,70.0,Double,70.0,Wide,Offside Trap,53.333333333333336,69.66666666666667,61.5
846,70,10249,2011-02-22 00:00:00,50,Balanced,49.0,Little,50.0,Mixed,Organised,35.0,Normal,50.0,Normal,50.0,Normal,Organised,35,Medium,55.0,Press,65.0,Normal,Cover,45.0,51.666666666666664,48.33333333333333
847,70,10249,2012-02-22 00:00:00,52,Balanced,49.0,Little,47.0,Mixed,Organised,48.0,Normal,49.0,Normal,52.0,Normal,Organised,34,Medium,43.0,Press,37.0,Normal,Cover,49.666666666666664,38.0,43.83333333333333
848,70,10249,2013-09-20 00:00:00,52,Balanced,49.0,Little,47.0,Mixed,Organised,48.0,Normal,49.0,Normal,52.0,Normal,Organised,34,Medium,43.0,Press,37.0,Normal,Cover,49.666666666666664,38.0,43.83333333333333
849,70,10249,2014-09-19 00:00:00,52,Balanced,58.0,Normal,47.0,Mixed,Organised,48.0,Normal,49.0,Normal,52.0,Normal,Organised,53,Medium,56.0,Press,48.0,Normal,Cover,49.666666666666664,52.333333333333336,51.0
850,70,10249,2015-09-10 00:00:00,54,Balanced,43.0,Normal,65.0,Mixed,Organised,48.0,Normal,49.0,Normal,45.0,Normal,Organised,53,Medium,56.0,Press,48.0,Normal,Cover,47.333333333333336,52.333333333333336,49.833333333333336
851,1900,8348,2013-09-20 00:00:00,38,Balanced,49.0,Little,43.0,Mixed,Organised,51.0,Normal,54.0,Normal,39.0,Normal,Organised,44,Medium,46.0,Press,48.0,Normal,Cover,48.0,46.0,47.0
852,1900,8348,2015-09-10 00:00:00,38,Balanced,58.0,Normal,43.0,Mixed,Organised,51.0,Normal,54.0,Normal,39.0,Normal,Organised,44,Medium,46.0,Press,48.0,Normal,Cover,48.0,46.0,47.0
853,83,9927,2010-02-22 00:00:00,70,Fast,49.0,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,65.0,Normal,Organised,60,Medium,70.0,Double,70.0,Wide,Cover,68.33333333333333,66.66666666666667,67.5
854,83,9927,2011-02-22 00:00:00,48,Balanced,49.0,Little,49.0,Mixed,Organised,52.0,Normal,52.0,Normal,48.0,Normal,Organised,47,Medium,46.0,Press,48.0,Normal,Cover,50.666666666666664,47.0,48.83333333333333
855,83,9927,2012-02-22 00:00:00,70,Fast,49.0,Little,55.0,Mixed,Organised,40.0,Normal,46.0,Normal,60.0,Normal,Organised,38,Medium,42.0,Press,62.0,Normal,Cover,48.666666666666664,47.333333333333336,48.0
856,83,9927,2013-09-20 00:00:00,67,Fast,49.0,Little,54.0,Mixed,Organised,49.0,Normal,47.0,Normal,58.0,Normal,Organised,39,Medium,43.0,Press,64.0,Normal,Cover,51.333333333333336,48.666666666666664,50.0
857,83,9927,2014-09-19 00:00:00,70,Fast,47.0,Normal,55.0,Mixed,Organised,42.0,Normal,47.0,Normal,60.0,Normal,Organised,41,Medium,43.0,Press,62.0,Normal,Cover,49.666666666666664,48.666666666666664,49.166666666666664
858,83,9927,2015-09-10 00:00:00,64,Balanced,46.0,Normal,55.0,Mixed,Organised,44.0,Normal,45.0,Normal,28.5,Little,Organised,37,Medium,44.0,Press,51.0,Normal,Cover,39.166666666666664,44.0,41.58333333333333
859,111560,274581,2015-09-10 00:00:00,50,Balanced,50.0,Normal,50.0,Mixed,Organised,50.0,Normal,50.0,Normal,50.0,Normal,Organised,45,Medium,45.0,Press,50.0,Normal,Cover,50.0,46.666666666666664,48.33333333333333
860,111560,9996,2015-09-10 00:00:00,50,Balanced,50.0,Normal,50.0,Mixed,Organised,50.0,Normal,50.0,Normal,50.0,Normal,Organised,45,Medium,45.0,Press,50.0,Normal,Cover,50.0,46.666666666666664,48.33333333333333
861,111560,9996,2015-09-10 00:00:00,50,Balanced,50.0,Normal,50.0,Mixed,Organised,50.0,Normal,50.0,Normal,50.0,Normal,Organised,45,Medium,45.0,Press,50.0,Normal,Cover,50.0,46.666666666666664,48.33333333333333
862,1904,9761,2010-02-22 00:00:00,30,Slow,49.0,Little,35.0,Mixed,Organised,35.0,Normal,40.0,Normal,60.0,Normal,Organised,30,Deep,30.0,Contain,30.5,Narrow,Cover,45.0,30.166666666666668,37.583333333333336
863,1904,9761,2011-02-22 00:00:00,33,Slow,49.0,Little,44.0,Mixed,Free Form,35.0,Normal,40.0,Normal,60.0,Normal,Organised,42,Medium,47.0,Press,54.0,Normal,Cover,45.0,47.666666666666664,46.33333333333333
864,1904,9761,2012-02-22 00:00:00,40,Balanced,49.0,Little,48.0,Mixed,Organised,48.0,Normal,47.0,Normal,42.0,Normal,Organised,43,Medium,48.0,Press,50.0,Normal,Cover,45.666666666666664,47.0,46.33333333333333
865,1904,9761,2013-09-20 00:00:00,58,Balanced,49.0,Little,53.0,Mixed,Organised,48.0,Normal,47.0,Normal,46.0,Normal,Organised,43,Medium,48.0,Press,50.0,Normal,Cover,47.0,47.0,47.0
866,1904,9761,2014-09-19 00:00:00,46,Balanced,44.0,Normal,54.0,Mixed,Organised,32.0,Safe,42.0,Normal,42.0,Normal,Organised,43,Medium,39.0,Press,50.0,Normal,Cover,38.666666666666664,44.0,41.33333333333333
867,1904,9761,2015-09-10 00:00:00,45,Balanced,49.0,Normal,59.0,Mixed,Organised,32.0,Safe,42.0,Normal,54.0,Normal,Organised,36,Medium,39.0,Press,40.0,Normal,Cover,42.666666666666664,38.333333333333336,40.5
868,1891,10214,2010-02-22 00:00:00,45,Balanced,49.0,Little,30.0,Short,Organised,60.0,Normal,55.0,Normal,50.0,Normal,Organised,30,Deep,30.0,Contain,30.5,Narrow,Offside Trap,55.0,30.166666666666668,42.583333333333336
869,1891,10214,2011-02-22 00:00:00,47,Balanced,49.0,Little,30.0,Short,Organised,60.0,Normal,55.0,Normal,50.0,Normal,Organised,35,Medium,55.0,Press,48.0,Normal,Cover,55.0,46.0,50.5
870,1891,10214,2012-02-22 00:00:00,41,Balanced,49.0,Little,43.0,Mixed,Organised,53.0,Normal,59.0,Normal,53.0,Normal,Organised,49,Medium,50.0,Press,57.0,Normal,Cover,55.0,52.0,53.5
871,1891,10214,2013-09-20 00:00:00,41,Balanced,49.0,Little,43.0,Mixed,Organised,53.0,Normal,59.0,Normal,53.0,Normal,Organised,49,Medium,50.0,Press,57.0,Normal,Cover,55.0,52.0,53.5
872,1891,10214,2014-09-19 00:00:00,41,Balanced,59.0,Normal,43.0,Mixed,Organised,53.0,Normal,44.0,Normal,53.0,Normal,Organised,42,Medium,42.0,Press,57.0,Normal,Cover,50.0,47.0,48.5
873,1891,10214,2015-09-10 00:00:00,65,Balanced,59.0,Normal,43.0,Mixed,Organised,53.0,Normal,44.0,Normal,53.0,Normal,Organised,42,Medium,42.0,Press,57.0,Normal,Cover,50.0,47.0,48.5
874,1823,8481,2010-02-22 00:00:00,65,Balanced,49.0,Little,40.0,Mixed,Organised,60.0,Normal,70.0,Lots,30.0,Little,Organised,69,High,70.0,Double,70.0,Wide,Cover,53.333333333333336,69.66666666666667,61.5
875,1823,8481,2011-02-22 00:00:00,35,Balanced,49.0,Little,35.0,Mixed,Organised,35.0,Normal,65.0,Normal,35.0,Normal,Organised,35,Medium,55.0,Press,50.0,Normal,Cover,45.0,46.666666666666664,45.83333333333333
876,1823,8481,2012-02-22 00:00:00,49,Balanced,49.0,Little,49.0,Mixed,Organised,52.0,Normal,53.0,Normal,67.0,Lots,Organised,43,Medium,46.0,Press,50.0,Normal,Cover,57.333333333333336,46.333333333333336,51.833333333333336
877,1823,8481,2013-09-20 00:00:00,49,Balanced,49.0,Little,49.0,Mixed,Organised,52.0,Normal,53.0,Normal,67.0,Lots,Organised,43,Medium,46.0,Press,50.0,Normal,Cover,57.333333333333336,46.333333333333336,51.833333333333336
878,1823,8481,2014-09-19 00:00:00,49,Balanced,48.0,Normal,49.0,Mixed,Organised,52.0,Normal,53.0,Normal,67.0,Lots,Organised,43,Medium,46.0,Press,50.0,Normal,Cover,57.333333333333336,46.333333333333336,51.833333333333336
879,1823,8481,2015-09-10 00:00:00,49,Balanced,48.0,Normal,49.0,Mixed,Organised,52.0,Normal,53.0,Normal,67.0,Lots,Organised,43,Medium,46.0,Press,50.0,Normal,Cover,57.333333333333336,46.333333333333336,51.833333333333336
880,71,9830,2010-02-22 00:00:00,55,Balanced,49.0,Little,35.0,Mixed,Organised,60.0,Normal,65.0,Normal,35.0,Normal,Organised,30,Deep,45.0,Press,30.5,Narrow,Cover,53.333333333333336,35.166666666666664,44.25
881,71,9830,2011-02-22 00:00:00,50,Balanced,49.0,Little,50.0,Mixed,Organised,35.0,Normal,50.0,Normal,35.0,Normal,Organised,45,Medium,55.0,Press,50.0,Normal,Cover,40.0,50.0,45.0
882,71,9830,2012-02-22 00:00:00,46,Balanced,49.0,Little,51.0,Mixed,Organised,52.0,Normal,34.0,Normal,49.0,Normal,Organised,47,Medium,43.0,Press,50.0,Normal,Cover,45.0,46.666666666666664,45.83333333333333
883,71,9830,2013-09-20 00:00:00,46,Balanced,49.0,Little,51.0,Mixed,Organised,52.0,Normal,44.0,Normal,49.0,Normal,Organised,47,Medium,51.0,Press,54.0,Normal,Cover,48.333333333333336,50.666666666666664,49.5
884,71,9830,2014-09-19 00:00:00,63,Balanced,53.0,Normal,48.0,Mixed,Organised,52.0,Normal,55.0,Normal,49.0,Normal,Organised,47,Medium,51.0,Press,54.0,Normal,Cover,52.0,50.666666666666664,51.33333333333333
885,71,9830,2015-09-10 00:00:00,63,Balanced,70.0,Lots,56.0,Mixed,Organised,52.0,Normal,55.0,Normal,46.0,Normal,Organised,39,Medium,41.0,Press,52.0,Normal,Cover,51.0,44.0,47.5
886,100737,9809,2010-02-22 00:00:00,30,Slow,49.0,Little,30.0,Short,Organised,45.0,Normal,50.0,Normal,70.0,Lots,Organised,30,Deep,30.0,Contain,30.5,Narrow,Cover,55.0,30.166666666666668,42.583333333333336
887,100737,9809,2011-02-22 00:00:00,50,Balanced,49.0,Little,65.0,Mixed,Organised,35.0,Normal,50.0,Normal,50.0,Normal,Organised,45,Medium,41.0,Press,35.0,Normal,Offside Trap,45.0,40.333333333333336,42.66666666666667
888,1910,8464,2010-02-22 00:00:00,32,Slow,49.0,Little,30.0,Short,Organised,35.0,Normal,40.0,Normal,60.0,Normal,Organised,30,Deep,30.0,Contain,30.5,Narrow,Cover,45.0,30.166666666666668,37.583333333333336
889,1910,8464,2011-02-22 00:00:00,47,Balanced,49.0,Little,46.0,Mixed,Free Form,48.0,Normal,78.0,Lots,32.0,Little,Organised,33,Deep,54.0,Press,31.0,Narrow,Cover,52.666666666666664,39.333333333333336,46.0
890,1910,8464,2012-02-22 00:00:00,46,Balanced,49.0,Little,38.0,Mixed,Organised,39.0,Normal,55.0,Normal,50.0,Normal,Organised,45,Medium,48.0,Press,53.0,Normal,Cover,48.0,48.666666666666664,48.33333333333333
891,1910,8464,2013-09-20 00:00:00,46,Balanced,49.0,Little,41.0,Mixed,Organised,52.0,Normal,37.0,Normal,57.0,Normal,Organised,45,Medium,48.0,Press,53.0,Normal,Cover,48.666666666666664,48.666666666666664,48.666666666666664
892,1910,8464,2014-09-19 00:00:00,49,Balanced,42.0,Normal,59.0,Mixed,Organised,52.0,Normal,49.0,Normal,55.0,Normal,Organised,40,Medium,48.0,Press,53.0,Normal,Cover,52.0,47.0,49.5
893,13,10261,2010-02-22 00:00:00,70,Fast,49.0,Little,60.0,Mixed,Organised,65.0,Normal,70.0,Lots,60.0,Normal,Organised,45,Medium,65.0,Press,45.0,Normal,Cover,65.0,51.666666666666664,58.33333333333333
894,13,10261,2011-02-22 00:00:00,55,Balanced,49.0,Little,50.0,Mixed,Organised,60.0,Normal,50.0,Normal,60.0,Normal,Organised,45,Medium,45.0,Press,50.0,Normal,Cover,56.666666666666664,46.666666666666664,51.666666666666664
895,13,10261,2012-02-22 00:00:00,54,Balanced,49.0,Little,54.0,Mixed,Organised,54.0,Normal,68.0,Lots,48.0,Normal,Organised,52,Medium,48.0,Press,42.0,Normal,Cover,56.666666666666664,47.333333333333336,52.0
896,13,10261,2013-09-20 00:00:00,58,Balanced,49.0,Little,72.0,Long,Organised,48.0,Normal,51.0,Normal,46.0,Normal,Organised,41,Medium,39.0,Press,51.0,Normal,Cover,48.333333333333336,43.666666666666664,46.0
897,13,10261,2014-09-19 00:00:00,54,Balanced,33.0,Little,47.0,Mixed,Organised,47.0,Normal,51.0,Normal,39.0,Normal,Organised,56,Medium,54.0,Press,51.0,Normal,Cover,45.666666666666664,53.666666666666664,49.666666666666664
898,13,10261,2015-09-10 00:00:00,58,Balanced,45.0,Normal,49.0,Mixed,Organised,47.0,Normal,54.0,Normal,46.0,Normal,Organised,41,Medium,39.0,Press,51.0,Normal,Cover,49.0,43.666666666666664,46.33333333333333
899,72,9831,2010-02-22 00:00:00,70,Fast,49.0,Little,70.0,Long,Organised,60.0,Normal,30.0,Little,65.0,Normal,Organised,69,High,70.0,Double,70.0,Wide,Cover,51.666666666666664,69.66666666666667,60.66666666666667
900,72,9831,2011-02-22 00:00:00,50,Balanced,49.0,Little,50.0,Mixed,Organised,50.0,Normal,50.0,Normal,65.0,Normal,Organised,45,Medium,45.0,Press,35.0,Normal,Cover,55.0,41.666666666666664,48.33333333333333
901,72,9831,2012-02-22 00:00:00,48,Balanced,49.0,Little,66.0,Mixed,Organised,49.0,Normal,51.0,Normal,34.0,Normal,Organised,26,Deep,47.0,Press,64.0,Normal,Cover,44.666666666666664,45.666666666666664,45.166666666666664
902,72,9831,2013-09-20 00:00:00,48,Balanced,49.0,Little,66.0,Mixed,Organised,49.0,Normal,66.0,Normal,34.0,Normal,Organised,56,Medium,47.0,Press,64.0,Normal,Cover,49.666666666666664,55.666666666666664,52.666666666666664
903,72,9831,2014-09-19 00:00:00,48,Balanced,61.0,Normal,66.0,Mixed,Organised,49.0,Normal,66.0,Normal,34.0,Normal,Organised,56,Medium,47.0,Press,64.0,Normal,Cover,49.666666666666664,55.666666666666664,52.666666666666664
904,72,9831,2015-09-10 00:00:00,48,Balanced,55.0,Normal,53.0,Mixed,Organised,49.0,Normal,66.0,Normal,38.0,Normal,Organised,57,Medium,47.0,Press,61.0,Normal,Cover,51.0,55.0,53.0
905,1792,9850,2010-02-22 00:00:00,65,Balanced,49.0,Little,70.0,Long,Organised,70.0,Risky,70.0,Lots,55.0,Normal,Organised,60,Medium,70.0,Double,70.0,Wide,Cover,65.0,66.66666666666667,65.83333333333334
906,1792,9850,2011-02-22 00:00:00,49,Balanced,49.0,Little,52.0,Mixed,Organised,48.0,Normal,64.0,Normal,66.0,Normal,Organised,34,Medium,54.0,Press,48.0,Normal,Cover,59.333333333333336,45.333333333333336,52.333333333333336
